cat,date,oil
42,1988-09-12,50
42,1988-09-13,50
42,1988-09-14,50
42,1988-09-15,50
42,1988-09-16,50
42,1988-09-17,50
42,1988-09-18,50
42,1988-09-19,50
42,1988-09-20,50
42,1988-09-21,50
42,1988-09-22,50
42,1988-09-23,50
42,1988-09-24,50
42,1988-09-25,50
42,1988-09-26,50
42,1988-09-27,50
42,1988-09-28,50
42,1988-09-29,50
42,1988-09-30,50
42,1988-10-01,50
42,1988-10-02,50
42,1988-10-03,50
42,1988-10-04,50
42,1988-10-05,50
42,1988-10-06,50
42,1988-10-07,50
42,1988-10-08,50
42,1988-10-09,50
42,1988-10-10,50
42,1988-10-11,50
42,1988-10-12,50
42,1988-10-13,50
42,1988-10-14,50
42,1988-10-15,50
42,1988-10-16,50
42,1988-10-17,50
42,1988-10-18,50
42,1988-10-19,50
45,1990-04-12,50
45,1990-04-13,50
45,1990-04-14,50
45,1990-04-15,50
45,1990-04-16,50
45,1990-04-17,50
45,1990-04-18,50
45,1990-04-19,50
45,1990-04-20,50
45,1990-04-21,50
45,1990-04-22,50
45,1990-04-23,50
45,1990-04-24,50
45,1990-04-25,50
45,1990-04-26,50
45,1990-04-27,50
45,1990-04-28,50
45,1990-04-29,50
45,1990-04-30,50
45,1990-05-01,50
45,1990-05-02,50
45,1990-05-03,50
45,1990-05-04,50
45,1990-05-05,50
45,1990-05-06,50
45,1990-05-07,50
45,1990-05-08,50
45,1990-05-09,50
45,1990-05-10,50
45,1990-05-11,50
45,1990-05-12,50
45,1990-05-13,50
45,1990-05-14,50
45,1990-05-15,50
45,1990-05-16,50
45,1990-05-17,50
45,1990-05-18,50
45,1990-05-19,50
45,1990-05-20,50
45,1990-05-21,50
45,1990-05-22,50
45,1990-05-23,50
45,1990-05-24,50
45,1990-05-25,50
45,1990-05-26,50
45,1990-05-27,50
45,1990-05-28,50
45,1990-05-29,50
45,1990-05-30,50
45,1990-05-31,50
45,1990-06-01,50
45,1990-06-02,50
45,1990-06-03,50
45,1990-06-04,50
45,1990-06-05,50
45,1990-06-06,50
45,1990-06-07,50
45,1990-06-08,50
45,1990-06-09,50
45,1990-06-10,50
45,1990-06-11,50
45,1990-06-12,50
45,1990-06-13,50
45,1990-06-14,50
45,1990-06-15,50
45,1990-06-16,50
45,1990-06-17,50
45,1990-06-18,50
45,1990-06-19,50
45,1990-06-20,50
45,1990-06-21,50
45,1990-06-22,50
45,1990-06-23,50
45,1990-06-24,50
45,1990-06-25,50
45,1990-06-26,50
45,1990-06-27,50
45,1990-06-28,50
45,1990-06-29,50
45,1990-06-30,50
45,1990-07-01,50
45,1990-07-02,50
45,1990-07-03,50
45,1990-07-04,50
45,1990-07-05,50
45,1990-07-06,50
45,1990-07-07,50
45,1990-07-08,50
45,1990-07-09,50
46,1990-03-19,50
46,1990-03-20,50
46,1990-03-21,50
46,1990-03-22,50
46,1990-03-23,50
46,1990-03-24,50
46,1990-03-25,50
46,1990-03-26,50
46,1990-03-27,50
46,1990-03-28,50
46,1990-03-29,50
46,1990-03-30,50
46,1990-03-31,50
46,1990-04-01,50
46,1990-04-02,50
46,1990-04-03,50
46,1990-04-04,50
46,1990-04-05,50
46,1990-04-06,50
46,1990-04-07,50
46,1990-04-08,50
46,1990-04-09,50
46,1990-04-10,50
46,1990-04-11,50
46,1990-04-12,50
46,1990-04-13,50
46,1990-04-14,50
46,1990-04-15,50
46,1990-04-16,50
46,1990-04-17,50
46,1990-04-18,50
46,1990-04-19,50
46,1990-04-20,50
46,1990-04-21,50
46,1990-04-22,50
46,1990-04-23,50
46,1990-04-24,50
46,1990-04-25,50
46,1990-04-26,50
46,1990-04-27,50
46,1990-04-28,50
46,1990-04-29,50
46,1990-04-30,50
46,1990-05-01,50
46,1990-05-02,50
46,1990-05-03,50
46,1990-05-04,50
46,1990-05-05,50
46,1990-05-06,50
46,1990-05-07,50
46,1990-05-08,50
46,1990-05-09,50
46,1990-05-10,50
46,1990-05-11,50
46,1990-05-12,50
46,1990-05-13,50
46,1990-05-14,50
46,1990-05-15,50
46,1990-05-16,50
46,1990-05-17,50
46,1990-05-18,50
46,1990-05-19,50
46,1990-05-20,50
46,1990-05-21,50
46,1990-05-22,50
46,1990-05-23,50
46,1990-05-24,50
46,1990-05-25,50
46,1990-05-26,50
46,1990-05-27,50
46,1990-05-28,50
46,1990-05-29,50
46,1990-05-30,50
46,1990-05-31,50
46,1990-06-01,50
46,1990-06-02,50
46,1990-06-03,50
46,1990-06-04,50
46,1990-06-05,50
46,1990-06-06,50
46,1990-06-07,50
46,1990-06-08,50
46,1990-06-09,50
46,1990-06-10,50
46,1990-06-11,50
46,1990-06-12,50
46,1990-06-13,50
46,1990-06-14,50
46,1990-06-15,50
47,1989-07-19,50
47,1989-07-20,50
47,1989-07-21,50
47,1989-07-22,50
47,1989-07-23,50
47,1989-07-24,50
47,1989-07-25,50
47,1989-07-26,50
47,1989-07-27,50
47,1989-07-28,50
47,1989-07-29,50
47,1989-07-30,50
47,1989-07-31,50
47,1989-08-01,50
47,1989-08-02,50
47,1989-08-03,50
47,1989-08-04,50
47,1989-08-05,50
47,1989-08-06,50
47,1989-08-07,50
47,1989-08-08,50
47,1989-08-09,50
47,1989-08-10,50
47,1989-08-11,50
47,1989-08-12,50
47,1989-08-13,50
47,1989-08-14,50
47,1989-08-15,50
47,1989-08-16,50
47,1989-08-17,50
47,1989-08-18,50
47,1989-08-19,50
47,1989-08-20,50
47,1989-08-21,50
47,1989-08-22,50
47,1989-08-23,50
47,1989-08-24,50
47,1989-08-25,50
47,1989-08-26,50
47,1989-08-27,50
47,1989-08-28,50
47,1989-08-29,50
47,1989-08-30,50
47,1989-08-31,50
47,1989-09-01,50
47,1989-09-02,50
47,1989-09-03,50
47,1989-09-04,50
47,1989-09-05,50
47,1989-09-06,50
47,1989-09-07,50
47,1989-09-08,50
47,1989-09-09,50
47,1989-09-10,50
47,1989-09-11,50
47,1989-09-12,50
47,1989-09-13,50
47,1989-09-14,50
47,1989-09-15,50
47,1989-09-16,50
47,1989-09-17,50
47,1989-09-18,50
47,1989-09-19,50
47,1989-09-20,50
47,1989-09-21,50
47,1989-09-22,50
47,1989-09-23,50
47,1989-09-24,50
47,1989-09-25,50
47,1989-09-26,50
47,1989-09-27,50
47,1989-09-28,50
47,1989-09-29,50
47,1989-09-30,50
47,1989-10-01,50
47,1989-10-02,50
47,1989-10-03,50
47,1989-10-04,50
47,1989-10-05,50
47,1989-10-06,50
47,1989-10-07,50
47,1989-10-08,50
47,1989-10-09,50
47,1989-10-10,50
47,1989-10-11,50
47,1989-10-12,50
47,1989-10-13,50
47,1989-10-14,50
47,1989-10-15,50
48,1989-07-23,50
48,1989-07-24,50
48,1989-07-25,50
48,1989-07-26,50
48,1989-07-27,50
48,1989-07-28,50
48,1989-07-29,50
48,1989-07-30,50
48,1989-07-31,50
48,1989-08-01,50
48,1989-08-02,50
48,1989-08-03,50
48,1989-08-04,50
48,1989-08-05,50
48,1989-08-06,50
48,1989-08-07,50
48,1989-08-08,50
48,1989-08-09,50
48,1989-08-10,50
48,1989-08-11,50
48,1989-08-12,50
48,1989-08-13,50
48,1989-08-14,50
48,1989-08-15,50
48,1989-08-16,50
48,1989-08-17,50
48,1989-08-18,50
48,1989-08-19,50
48,1989-08-20,50
48,1989-08-21,50
48,1989-08-22,50
48,1989-08-23,50
48,1989-08-24,50
48,1989-08-25,50
48,1989-08-26,50
48,1989-08-27,50
48,1989-08-28,50
48,1989-08-29,50
48,1989-08-30,50
48,1989-08-31,50
48,1989-09-01,50
48,1989-09-02,50
48,1989-09-03,50
48,1989-09-04,50
48,1989-09-05,50
48,1989-09-06,50
48,1989-09-07,50
48,1989-09-08,50
48,1989-09-09,50
48,1989-09-10,50
48,1989-09-11,50
48,1989-09-12,50
48,1989-09-13,50
48,1989-09-14,50
48,1989-09-15,50
48,1989-09-16,50
48,1989-09-17,50
48,1989-09-18,50
48,1989-09-19,50
48,1989-09-20,50
48,1989-09-21,50
48,1989-09-22,50
48,1989-09-23,50
48,1989-09-24,50
48,1989-09-25,50
48,1989-09-26,50
48,1989-09-27,50
48,1989-09-28,50
48,1989-09-29,50
48,1989-09-30,50
48,1989-10-01,50
48,1989-10-02,50
48,1989-10-03,50
48,1989-10-04,50
48,1989-10-05,50
48,1989-10-06,50
48,1989-10-07,50
48,1989-10-08,50
48,1989-10-09,50
48,1989-10-10,50
48,1989-10-11,50
48,1989-10-12,50
48,1989-10-13,50
48,1989-10-14,50
48,1989-10-15,50
48,1989-10-16,50
48,1989-10-17,50
48,1989-10-18,50
48,1989-10-19,50
50,1990-04-23,50
50,1990-04-24,50
50,1990-04-25,50
50,1990-04-26,50
50,1990-04-27,50
50,1990-04-28,50
50,1990-04-29,50
50,1990-04-30,50
50,1990-05-01,50
50,1990-05-02,50
50,1990-05-03,50
50,1990-05-04,50
50,1990-05-05,50
50,1990-05-06,50
50,1990-05-07,50
50,1990-05-08,50
50,1990-05-09,50
50,1990-05-10,50
50,1990-05-11,50
50,1990-05-12,50
50,1990-05-13,50
50,1990-05-14,50
50,1990-05-15,50
50,1990-05-16,50
50,1990-05-17,50
50,1990-05-18,50
50,1990-05-19,50
50,1990-05-20,50
50,1990-05-21,50
50,1990-05-22,50
50,1990-05-23,50
50,1990-05-24,50
50,1990-05-25,50
50,1990-05-26,50
50,1990-05-27,50
50,1990-05-28,50
50,1990-05-29,50
50,1990-05-30,50
50,1990-05-31,50
50,1990-06-01,50
50,1990-06-02,50
50,1990-06-03,50
50,1990-06-04,50
50,1990-06-05,50
50,1990-06-06,50
50,1990-06-07,50
50,1990-06-08,50
50,1990-06-09,50
50,1990-06-10,50
50,1990-06-11,50
50,1990-06-12,50
50,1990-06-13,50
50,1990-06-14,50
50,1990-06-15,50
50,1990-06-16,50
50,1990-06-17,50
50,1990-06-18,50
50,1990-06-19,50
50,1990-06-20,50
50,1990-06-21,50
50,1990-06-22,50
50,1990-06-23,50
50,1990-06-24,50
50,1990-06-25,50
50,1990-06-26,50
50,1990-06-27,50
50,1990-06-28,50
50,1990-06-29,50
50,1990-06-30,50
50,1990-07-01,50
50,1990-07-02,50
50,1990-07-03,50
50,1990-07-04,50
50,1990-07-05,50
50,1990-07-06,50
50,1990-07-07,50
50,1990-07-08,50
50,1990-07-09,50
50,1990-07-10,50
50,1990-07-11,50
50,1990-07-12,50
50,1990-07-13,50
50,1990-07-14,50
50,1990-07-15,50
50,1990-07-16,50
50,1990-07-17,50
50,1990-07-18,50
50,1990-07-19,50
50,1990-07-20,50
55,1995-11-25,50
55,1995-11-26,50
55,1995-11-27,50
55,1995-11-28,50
55,1995-11-29,50
55,1995-11-30,50
55,1995-12-01,50
55,1995-12-02,50
55,1995-12-03,50
55,1995-12-04,50
55,1995-12-05,50
55,1995-12-06,50
55,1995-12-07,50
55,1995-12-08,50
55,1995-12-09,50
55,1995-12-10,50
55,1995-12-11,50
55,1995-12-12,50
55,1995-12-13,50
55,1995-12-14,50
55,1995-12-15,50
55,1995-12-16,50
55,1995-12-17,50
55,1995-12-18,50
55,1995-12-19,50
55,1995-12-20,50
55,1995-12-21,50
55,1995-12-22,50
55,1995-12-23,50
55,1995-12-24,50
55,1995-12-25,50
55,1995-12-26,50
55,1995-12-27,50
55,1995-12-28,50
55,1995-12-29,50
55,1995-12-30,50
55,1995-12-31,50
55,1996-01-01,50
55,1996-01-02,50
55,1996-01-03,50
55,1996-01-04,50
55,1996-01-05,50
55,1996-01-06,50
55,1996-01-07,50
55,1996-01-08,50
55,1996-01-09,50
55,1996-01-10,50
55,1996-01-11,50
55,1996-01-12,50
55,1996-01-13,50
55,1996-01-14,50
55,1996-01-15,50
55,1996-01-16,50
55,1996-01-17,50
55,1996-01-18,50
55,1996-01-19,50
55,1996-01-20,50
55,1996-01-21,50
55,1996-01-22,50
55,1996-01-23,50
55,1996-01-24,50
55,1996-01-25,50
55,1996-01-26,50
55,1996-01-27,50
55,1996-01-28,50
55,1996-01-29,50
55,1996-01-30,50
55,1996-01-31,50
55,1996-02-01,50
55,1996-02-02,50
55,1996-02-03,50
55,1996-02-04,50
55,1996-02-05,50
55,1996-02-06,50
55,1996-02-07,50
55,1996-02-08,50
55,1996-02-09,50
55,1996-02-10,50
55,1996-02-11,50
55,1996-02-12,50
55,1996-02-13,50
55,1996-02-14,50
55,1996-02-15,50
55,1996-02-16,50
55,1996-02-17,50
55,1996-02-18,50
55,1996-02-19,50
55,1996-02-20,50
55,1996-02-21,50
56,1992-04-11,50
56,1992-04-12,50
56,1992-04-13,50
56,1992-04-14,50
56,1992-04-15,50
56,1992-04-16,50
56,1992-04-17,50
56,1992-04-18,50
56,1992-04-19,50
56,1992-04-20,50
56,1992-04-21,50
56,1992-04-22,50
56,1992-04-23,50
56,1992-04-24,50
56,1992-04-25,50
56,1992-04-26,50
56,1992-04-27,50
56,1992-04-28,50
56,1992-04-29,50
56,1992-04-30,50
56,1992-05-01,50
56,1992-05-02,50
56,1992-05-03,50
56,1992-05-04,50
56,1992-05-05,50
56,1992-05-06,50
56,1992-05-07,50
56,1992-05-08,50
56,1992-05-09,50
56,1992-05-10,50
56,1992-05-11,50
56,1992-05-12,50
56,1992-05-13,50
56,1992-05-14,50
56,1992-05-15,50
56,1992-05-16,50
56,1992-05-17,50
56,1992-05-18,50
56,1992-05-19,50
56,1992-05-20,50
56,1992-05-21,50
56,1992-05-22,50
56,1992-05-23,50
56,1992-05-24,50
56,1992-05-25,50
56,1992-05-26,50
56,1992-05-27,50
56,1992-05-28,50
56,1992-05-29,50
56,1992-05-30,50
56,1992-05-31,50
56,1992-06-01,50
56,1992-06-02,50
56,1992-06-03,50
56,1992-06-04,50
56,1992-06-05,50
56,1992-06-06,50
56,1992-06-07,50
56,1992-06-08,50
56,1992-06-09,50
56,1992-06-10,50
56,1992-06-11,50
56,1992-06-12,50
56,1992-06-13,50
56,1992-06-14,50
56,1992-06-15,50
56,1992-06-16,50
56,1992-06-17,50
56,1992-06-18,50
56,1992-06-19,50
56,1992-06-20,50
56,1992-06-21,50
56,1992-06-22,50
56,1992-06-23,50
56,1992-06-24,50
56,1992-06-25,50
56,1992-06-26,50
56,1992-06-27,50
56,1992-06-28,50
56,1992-06-29,50
56,1992-06-30,50
56,1992-07-01,50
56,1992-07-02,50
56,1992-07-03,50
56,1992-07-04,50
56,1992-07-05,50
56,1992-07-06,50
56,1992-07-07,50
56,1992-07-08,50
57,1989-12-31,50
57,1990-01-01,50
57,1990-01-02,50
57,1990-01-03,50
57,1990-01-04,50
57,1990-01-05,50
57,1990-01-06,50
57,1990-01-07,50
57,1990-01-08,50
57,1990-01-09,50
57,1990-01-10,50
57,1990-01-11,50
57,1990-01-12,50
57,1990-01-13,50
57,1990-01-14,50
57,1990-01-15,50
57,1990-01-16,50
57,1990-01-17,50
57,1990-01-18,50
57,1990-01-19,50
57,1990-01-20,50
57,1990-01-21,50
57,1990-01-22,50
57,1990-01-23,50
57,1990-01-24,50
57,1990-01-25,50
57,1990-01-26,50
57,1990-01-27,50
57,1990-01-28,50
57,1990-01-29,50
57,1990-01-30,50
57,1990-01-31,50
57,1990-02-01,50
57,1990-02-02,50
57,1990-02-03,50
57,1990-02-04,50
57,1990-02-05,50
57,1990-02-06,50
57,1990-02-07,50
57,1990-02-08,50
57,1990-02-09,50
57,1990-02-10,50
57,1990-02-11,50
57,1990-02-12,50
57,1990-02-13,50
57,1990-02-14,50
57,1990-02-15,50
57,1990-02-16,50
57,1990-02-17,50
57,1990-02-18,50
57,1990-02-19,50
57,1990-02-20,50
57,1990-02-21,50
57,1990-02-22,50
57,1990-02-23,50
57,1990-02-24,50
57,1990-02-25,50
57,1990-02-26,50
57,1990-02-27,50
57,1990-02-28,50
57,1990-03-01,50
57,1990-03-02,50
57,1990-03-03,50
57,1990-03-04,50
57,1990-03-05,50
57,1990-03-06,50
57,1990-03-07,50
57,1990-03-08,50
57,1990-03-09,50
57,1990-03-10,50
57,1990-03-11,50
57,1990-03-12,50
57,1990-03-13,50
57,1990-03-14,50
57,1990-03-15,50
57,1990-03-16,50
57,1990-03-17,50
57,1990-03-18,50
57,1990-03-19,50
57,1990-03-20,50
57,1990-03-21,50
57,1990-03-22,50
57,1990-03-23,50
57,1990-03-24,50
57,1990-03-25,50
57,1990-03-26,50
57,1990-03-27,50
57,1990-03-28,50
57,1990-03-29,50
58,1990-01-03,50
58,1990-01-04,50
58,1990-01-05,50
58,1990-01-06,50
58,1990-01-07,50
58,1990-01-08,50
58,1990-01-09,50
58,1990-01-10,50
58,1990-01-11,50
58,1990-01-12,50
58,1990-01-13,50
58,1990-01-14,50
58,1990-01-15,50
58,1990-01-16,50
58,1990-01-17,50
58,1990-01-18,50
58,1990-01-19,50
58,1990-01-20,50
58,1990-01-21,50
58,1990-01-22,50
58,1990-01-23,50
58,1990-01-24,50
58,1990-01-25,50
58,1990-01-26,50
58,1990-01-27,50
58,1990-01-28,50
58,1990-01-29,50
58,1990-01-30,50
58,1990-01-31,50
58,1990-02-01,50
58,1990-02-02,50
58,1990-02-03,50
58,1990-02-04,50
58,1990-02-05,50
58,1990-02-06,50
58,1990-02-07,50
58,1990-02-08,50
58,1990-02-09,50
58,1990-02-10,50
58,1990-02-11,50
58,1990-02-12,50
58,1990-02-13,50
58,1990-02-14,50
58,1990-02-15,50
58,1990-02-16,50
58,1990-02-17,50
58,1990-02-18,50
58,1990-02-19,50
58,1990-02-20,50
58,1990-02-21,50
58,1990-02-22,50
58,1990-02-23,50
58,1990-02-24,50
58,1990-02-25,50
58,1990-02-26,50
58,1990-02-27,50
58,1990-02-28,50
58,1990-03-01,50
58,1990-03-02,50
58,1990-03-03,50
58,1990-03-04,50
58,1990-03-05,50
58,1990-03-06,50
58,1990-03-07,50
58,1990-03-08,50
58,1990-03-09,50
58,1990-03-10,50
58,1990-03-11,50
58,1990-03-12,50
58,1990-03-13,50
58,1990-03-14,50
58,1990-03-15,50
58,1990-03-16,50
58,1990-03-17,50
58,1990-03-18,50
58,1990-03-19,50
58,1990-03-20,50
58,1990-03-21,50
58,1990-03-22,50
58,1990-03-23,50
58,1990-03-24,50
58,1990-03-25,50
58,1990-03-26,50
58,1990-03-27,50
58,1990-03-28,50
58,1990-03-29,50
58,1990-03-30,50
58,1990-03-31,50
58,1990-04-01,50
59,1989-09-05,50
59,1989-09-06,50
59,1989-09-07,50
59,1989-09-08,50
59,1989-09-09,50
59,1989-09-10,50
59,1989-09-11,50
59,1989-09-12,50
59,1989-09-13,50
59,1989-09-14,50
59,1989-09-15,50
59,1989-09-16,50
59,1989-09-17,50
59,1989-09-18,50
59,1989-09-19,50
59,1989-09-20,50
59,1989-09-21,50
59,1989-09-22,50
59,1989-09-23,50
59,1989-09-24,50
59,1989-09-25,50
59,1989-09-26,50
59,1989-09-27,50
59,1989-09-28,50
59,1989-09-29,50
59,1989-09-30,50
59,1989-10-01,50
59,1989-10-02,50
59,1989-10-03,50
59,1989-10-04,50
59,1989-10-05,50
59,1989-10-06,50
59,1989-10-07,50
59,1989-10-08,50
59,1989-10-09,50
59,1989-10-10,50
59,1989-10-11,50
59,1989-10-12,50
59,1989-10-13,50
59,1989-10-14,50
59,1989-10-15,50
59,1989-10-16,50
59,1989-10-17,50
59,1989-10-18,50
59,1989-10-19,50
59,1989-10-20,50
59,1989-10-21,50
59,1989-10-22,50
59,1989-10-23,50
59,1989-10-24,50
59,1989-10-25,50
59,1989-10-26,50
59,1989-10-27,50
59,1989-10-28,50
59,1989-10-29,50
59,1989-10-30,50
59,1989-10-31,50
59,1989-11-01,50
59,1989-11-02,50
59,1989-11-03,50
59,1989-11-04,50
59,1989-11-05,50
59,1989-11-06,50
59,1989-11-07,50
59,1989-11-08,50
59,1989-11-09,50
59,1989-11-10,50
59,1989-11-11,50
59,1989-11-12,50
59,1989-11-13,50
59,1989-11-14,50
59,1989-11-15,50
59,1989-11-16,50
59,1989-11-17,50
59,1989-11-18,50
59,1989-11-19,50
59,1989-11-20,50
59,1989-11-21,50
59,1989-11-22,50
59,1989-11-23,50
59,1989-11-24,50
59,1989-11-25,50
59,1989-11-26,50
59,1989-11-27,50
59,1989-11-28,50
59,1989-11-29,50
59,1989-11-30,50
59,1989-12-01,50
59,1989-12-02,50
60,1989-03-19,50
60,1989-03-20,50
60,1989-03-21,50
60,1989-03-22,50
60,1989-03-23,50
60,1989-03-24,50
60,1989-03-25,50
60,1989-03-26,50
60,1989-03-27,50
60,1989-03-28,50
60,1989-03-29,50
60,1989-03-30,50
60,1989-03-31,50
60,1989-04-01,50
60,1989-04-02,50
60,1989-04-03,50
60,1989-04-04,50
60,1989-04-05,50
60,1989-04-06,50
60,1989-04-07,50
60,1989-04-08,50
60,1989-04-09,50
60,1989-04-10,50
60,1989-04-11,50
60,1989-04-12,50
60,1989-04-13,50
60,1989-04-14,50
60,1989-04-15,50
60,1989-04-16,50
60,1989-04-17,50
60,1989-04-18,50
60,1989-04-19,50
60,1989-04-20,50
60,1989-04-21,50
60,1989-04-22,50
60,1989-04-23,50
60,1989-04-24,50
60,1989-04-25,50
60,1989-04-26,50
60,1989-04-27,50
60,1989-04-28,50
60,1989-04-29,50
60,1989-04-30,50
60,1989-05-01,50
60,1989-05-02,50
60,1989-05-03,50
60,1989-05-04,50
60,1989-05-05,50
60,1989-05-06,50
60,1989-05-07,50
60,1989-05-08,50
60,1989-05-09,50
60,1989-05-10,50
60,1989-05-11,50
60,1989-05-12,50
60,1989-05-13,50
60,1989-05-14,50
60,1989-05-15,50
60,1989-05-16,50
60,1989-05-17,50
60,1989-05-18,50
60,1989-05-19,50
60,1989-05-20,50
60,1989-05-21,50
60,1989-05-22,50
60,1989-05-23,50
60,1989-05-24,50
60,1989-05-25,50
60,1989-05-26,50
60,1989-05-27,50
60,1989-05-28,50
60,1989-05-29,50
60,1989-05-30,50
60,1989-05-31,50
60,1989-06-01,50
60,1989-06-02,50
60,1989-06-03,50
60,1989-06-04,50
60,1989-06-05,50
60,1989-06-06,50
60,1989-06-07,50
60,1989-06-08,50
60,1989-06-09,50
60,1989-06-10,50
60,1989-06-11,50
60,1989-06-12,50
60,1989-06-13,50
60,1989-06-14,50
60,1989-06-15,50
63,1997-07-06,50
63,1997-07-07,50
63,1997-07-08,50
63,1997-07-09,50
63,1997-07-10,50
63,1997-07-11,50
63,1997-07-12,50
63,1997-07-13,50
63,1997-07-14,50
63,1997-07-15,50
63,1997-07-16,50
63,1997-07-17,50
63,1997-07-18,50
63,1997-07-19,50
63,1997-07-20,50
63,1997-07-21,50
63,1997-07-22,50
63,1997-07-23,50
63,1997-07-24,50
63,1997-07-25,50
63,1997-07-26,50
63,1997-07-27,50
63,1997-07-28,50
63,1997-07-29,50
63,1997-07-30,50
63,1997-07-31,50
63,1997-08-01,50
63,1997-08-02,50
63,1997-08-03,50
63,1997-08-04,50
63,1997-08-05,50
63,1997-08-06,50
63,1997-08-07,50
63,1997-08-08,50
63,1997-08-09,50
63,1997-08-10,50
63,1997-08-11,50
63,1997-08-12,50
63,1997-08-13,50
63,1997-08-14,50
63,1997-08-15,50
63,1997-08-16,50
63,1997-08-17,50
63,1997-08-18,50
63,1997-08-19,50
63,1997-08-20,50
63,1997-08-21,50
63,1997-08-22,50
63,1997-08-23,50
63,1997-08-24,50
63,1997-08-25,50
63,1997-08-26,50
63,1997-08-27,50
63,1997-08-28,50
63,1997-08-29,50
63,1997-08-30,50
63,1997-08-31,50
63,1997-09-01,50
63,1997-09-02,50
63,1997-09-03,50
63,1997-09-04,50
63,1997-09-05,50
63,1997-09-06,50
63,1997-09-07,50
63,1997-09-08,50
63,1997-09-09,50
63,1997-09-10,50
63,1997-09-11,50
63,1997-09-12,50
63,1997-09-13,50
63,1997-09-14,50
63,1997-09-15,50
63,1997-09-16,50
63,1997-09-17,50
63,1997-09-18,50
63,1997-09-19,50
63,1997-09-20,50
63,1997-09-21,50
63,1997-09-22,50
63,1997-09-23,50
63,1997-09-24,50
63,1997-09-25,50
63,1997-09-26,50
63,1997-09-27,50
63,1997-09-28,50
63,1997-09-29,50
63,1997-09-30,50
63,1997-10-01,50
63,1997-10-02,50
64,1991-11-30,50
64,1991-12-01,50
64,1991-12-02,50
64,1991-12-03,50
64,1991-12-04,50
64,1991-12-05,50
64,1991-12-06,50
64,1991-12-07,50
64,1991-12-08,50
64,1991-12-09,50
64,1991-12-10,50
64,1991-12-11,50
64,1991-12-12,50
64,1991-12-13,50
64,1991-12-14,50
64,1991-12-15,50
64,1991-12-16,50
64,1991-12-17,50
64,1991-12-18,50
64,1991-12-19,50
64,1991-12-20,50
64,1991-12-21,50
64,1991-12-22,50
64,1991-12-23,50
64,1991-12-24,50
64,1991-12-25,50
64,1991-12-26,50
64,1991-12-27,50
64,1991-12-28,50
64,1991-12-29,50
64,1991-12-30,50
64,1991-12-31,50
64,1992-01-01,50
64,1992-01-02,50
64,1992-01-03,50
64,1992-01-04,50
64,1992-01-05,50
64,1992-01-06,50
64,1992-01-07,50
64,1992-01-08,50
64,1992-01-09,50
64,1992-01-10,50
64,1992-01-11,50
64,1992-01-12,50
64,1992-01-13,50
64,1992-01-14,50
64,1992-01-15,50
64,1992-01-16,50
64,1992-01-17,50
64,1992-01-18,50
64,1992-01-19,50
64,1992-01-20,50
64,1992-01-21,50
64,1992-01-22,50
64,1992-01-23,50
64,1992-01-24,50
64,1992-01-25,50
64,1992-01-26,50
64,1992-01-27,50
64,1992-01-28,50
64,1992-01-29,50
64,1992-01-30,50
64,1992-01-31,50
64,1992-02-01,50
64,1992-02-02,50
64,1992-02-03,50
64,1992-02-04,50
64,1992-02-05,50
64,1992-02-06,50
64,1992-02-07,50
64,1992-02-08,50
64,1992-02-09,50
64,1992-02-10,50
64,1992-02-11,50
64,1992-02-12,50
64,1992-02-13,50
64,1992-02-14,50
64,1992-02-15,50
64,1992-02-16,50
64,1992-02-17,50
64,1992-02-18,50
64,1992-02-19,50
64,1992-02-20,50
64,1992-02-21,50
64,1992-02-22,50
64,1992-02-23,50
64,1992-02-24,50
64,1992-02-25,50
64,1992-02-26,50
65,1991-09-01,50
65,1991-09-02,50
65,1991-09-03,50
65,1991-09-04,50
65,1991-09-05,50
65,1991-09-06,50
65,1991-09-07,50
65,1991-09-08,50
65,1991-09-09,50
65,1991-09-10,50
65,1991-09-11,50
65,1991-09-12,50
65,1991-09-13,50
65,1991-09-14,50
65,1991-09-15,50
65,1991-09-16,50
65,1991-09-17,50
65,1991-09-18,50
65,1991-09-19,50
65,1991-09-20,50
65,1991-09-21,50
65,1991-09-22,50
65,1991-09-23,50
65,1991-09-24,50
65,1991-09-25,50
65,1991-09-26,50
65,1991-09-27,50
65,1991-09-28,50
65,1991-09-29,50
65,1991-09-30,50
65,1991-10-01,50
65,1991-10-02,50
65,1991-10-03,50
65,1991-10-04,50
65,1991-10-05,50
65,1991-10-06,50
65,1991-10-07,50
65,1991-10-08,50
65,1991-10-09,50
65,1991-10-10,50
65,1991-10-11,50
65,1991-10-12,50
65,1991-10-13,50
65,1991-10-14,50
65,1991-10-15,50
65,1991-10-16,50
65,1991-10-17,50
65,1991-10-18,50
65,1991-10-19,50
65,1991-10-20,50
65,1991-10-21,50
65,1991-10-22,50
65,1991-10-23,50
65,1991-10-24,50
65,1991-10-25,50
65,1991-10-26,50
65,1991-10-27,50
65,1991-10-28,50
65,1991-10-29,50
65,1991-10-30,50
65,1991-10-31,50
65,1991-11-01,50
65,1991-11-02,50
65,1991-11-03,50
65,1991-11-04,50
65,1991-11-05,50
65,1991-11-06,50
65,1991-11-07,50
65,1991-11-08,50
65,1991-11-09,50
65,1991-11-10,50
65,1991-11-11,50
65,1991-11-12,50
65,1991-11-13,50
65,1991-11-14,50
65,1991-11-15,50
65,1991-11-16,50
